Symbol,CategoryName
HILTON,CASTINGS & FORGINGS
LAOPALA,GLASS & GLASS PRODUCTS
FILATEX,TEXTILES - MANMADE
RAJRAYON,TEXTILES - PROCESSING
GANECOS,TEXTILES - PROCESSING
LAMBODHARA,TEXTILES - SPINNING - COTTON BLENDED
INDORAMA,TEXTILES - SPINNING - SYNTHETIC BLENDED
GOKEX,TEXTILES - READYMADE APPARELS
MARALOVER,TEXTILES - SPINNING - COTTON BLENDED
LUXIND,TEXTILES - PROCESSING
RUBYMILLS,TEXTILES - COMPOSITE MILLS
HIRECT,ELECTRICALS
ZODIACLOTH,TEXTILES - READYMADE APPARELS
KINGFA,PLASTICS
PODDARHOUS,TEXTILES - READYMADE APPARELS
ZICOM,ELECTRICALS
PILITA,PLASTICS
AARVEEDEN,TEXTILES - DENIM
PEARLPOLY,PLASTICS
METALFORGE,CASTINGS & FORGINGS
TPLPLASTEH,PLASTICS
NELCAST,CASTINGS & FORGINGS
ALICON,CASTINGS & FORGINGS
GTNIND,TEXTILES - SPINNING - COTTON BLENDED
SANCO,PLASTICS
BINANIIND,MISCELLANEOUS
BANG,TEXTILES - GENERAL
PRECOT,TEXTILES - SPINNING - COTTON BLENDED
ZENITHEXPO,TEXTILES - SYNTHETIC & SILK
TAINWALCHM,PLASTICS
BLUEBLENDS,TEXTILES - PROCESSING
ROLLT,PACKAGING
DOLLAR,TEXTILES - READYMADE APPARELS
SURYALAXMI,TEXTILES - SPINNING - COTTON BLENDED
HITECHCORP,PLASTICS
SOMATEX,TEXTILES - COMPOSITE MILLS
SANGHVIFOR,CASTINGS & FORGINGS
TEXMOPIPES,PLASTICS
PNC,MEDIA & ENTERTAINMENT
TULSI,PLASTICS
TIJARIA,PLASTICS
CYBERMEDIA,MEDIA & ENTERTAINMENT
UFO,MEDIA & ENTERTAINMENT
CENTEXT,ALUMINIUM
SURANAIND,STEEL - ROLLING
SATHAISPAT,STEEL - PIG IRON
SURYAROSNI,STEEL - TUBES & PIPES
SPHEREGSL,COMPUTERS - SOFTWARE
TIPSINDLTD,MEDIA & ENTERTAINMENT
SABTN,MEDIA & ENTERTAINMENT
UVSL,STEEL - CR & HR STRIPS
ADHUNIKIND,STEEL - MEDIUM & SMALL
PRECWIRE,METALS - NON FERROUS
VASWANI,STEEL - SPONGE IRON
IMFA,MINING & MINERALS
SRIPIPES,STEEL - PIG IRON
GANDHITUBE,STEEL - TUBES & PIPES
MANAKALUCO,ALUMINIUM
MAANALU,ALUMINIUM
ARCHIDPLY,MISCELLANEOUS
FMNL,MISCELLANEOUS
FMNL,SPECIAL
GREENLAM,MISCELLANEOUS
DPABHUSHAN,MISCELLANEOUS
SAKAR,MISCELLANEOUS
KRIDHANINF,MISCELLANEOUS
SOMICONVEY,RUBBER
SIS,MISCELLANEOUS
SIS,SERVICES
SIS,NIFTY500
SIS,MIDSMALLCAP_400
BALKRISHNA,PAPER
ASHAPURMIN,MINING & MINERALS
JSL,STEEL - MEDIUM & SMALL
JSL,METALS
JSL,NIFTY500
JSL,MIDSMALLCAP_400
5PAISA,MISCELLANEOUS
MAHESHWARI,MISCELLANEOUS
WIPL,MISCELLANEOUS
JINDALSAW,STEEL - TUBES & PIPES
JINDALSAW,METALS
JINDALSAW,NIFTY500
JINDALSAW,MIDSMALLCAP_400
JINDALSAW,SMALLCAP_100
KGL,MISCELLANEOUS
RAMSARUP,STEEL - MEDIUM & SMALL
AURDIS,MISCELLANEOUS
BEDMUTHA,STEEL - MEDIUM & SMALL
NRAIL,MISCELLANEOUS
MSPL,STEEL - SPONGE IRON
PENPEBS,MISCELLANEOUS
OILCOUNTUB,STEEL - TUBES & PIPES
KARMAENG,POWER - GENERATION & DISTRIBUTION
BILENERGY,POWER - GENERATION & DISTRIBUTION
GLOBAL,MISCELLANEOUS
SHANTI,MISCELLANEOUS
SETFNIF50,MISCELLANEOUS
BHARATIWIN,MISCELLANEOUS
NIACL,MISCELLANEOUS
NIACL,HIGH_MARKET_VALUE
BLS,MISCELLANEOUS
LASA,MISCELLANEOUS
UNIPLY,MISCELLANEOUS
UNIPLY,LONGTERM
TALWALKARS,MISCELLANEOUS
CMMIPL,MISCELLANEOUS
INNOVATIVE,MISCELLANEOUS
AGLSL,MISCELLANEOUS
DCAL,MISCELLANEOUS
DCAL,PHARMA
DCAL,NIFTY500
DCAL,MIDSMALLCAP_400
SHRENIK,MISCELLANEOUS
TEAMLEASE,MISCELLANEOUS
LINCPEN,MISCELLANEOUS
ADLABS,MISCELLANEOUS
BANARBEADS,MISCELLANEOUS
MCX,MISCELLANEOUS
JUBLINDS,MISCELLANEOUS
ARIES,FERTILISERS
INDOSOLAR,MISCELLANEOUS
GODREJAGRO,MISCELLANEOUS
GODREJAGRO,CONSUMER GOODS
GODREJAGRO,NIFTY200
GODREJAGRO,NIFTY500
GODREJAGRO,LARGECAP_250
GODREJAGRO,MIDCAP_100
GODREJAGRO,MIDCAP_150
GODREJAGRO,MIDSMALLCAP_400
FELIX,MISCELLANEOUS
SIKKO,MISCELLANEOUS
VIMTALABS,MISCELLANEOUS
SFL,MISCELLANEOUS
SFL,CONSUMER GOODS
SFL,NIFTY500
SFL,MIDSMALLCAP_400
HDFCLIFE,MISCELLANEOUS
HDFCLIFE,HIGH_MARKET_VALUE
HDFCLIFE,LONGTERM
LEXUS,MISCELLANEOUS
COCHINSHIP,MISCELLANEOUS
COCHINSHIP,INDUSTRIAL MANUFACTURING
COCHINSHIP,NIFTY500
COCHINSHIP,MIDSMALLCAP_400
COCHINSHIP,SMALLCAP_50
COCHINSHIP,SMALLCAP_100
TIFIN,MISCELLANEOUS
TIFIN,FINANCIAL SERVICES
TIFIN,NIFTY500
TIFIN,LARGECAP_250
TIFIN,MIDCAP_150
TIFIN,MIDSMALLCAP_400
VENKEYS,MISCELLANEOUS
VENKEYS,SPECIAL
RUSHIL,MISCELLANEOUS
KTIL,MISCELLANEOUS
SHANKARA,MISCELLANEOUS
SHANKARA,METALS
SHANKARA,NIFTY500
SHANKARA,MIDSMALLCAP_400
ABCAPITAL,MISCELLANEOUS
ABCAPITAL,FINANCIAL SERVICES
ABCAPITAL,HIGH_MARKET_VALUE
ABCAPITAL,NIFTY100
ABCAPITAL,NIFTY200
ABCAPITAL,NIFTY500
ABCAPITAL,LARGECAP_250
ABCAPITAL,NIFTY_NEXT_50
MANGTIMBER,MISCELLANEOUS
JITFINFRA,MISCELLANEOUS
STEELCITY,MISCELLANEOUS
KDDL,MISCELLANEOUS
GRPLTD,RUBBER
MCL,MISCELLANEOUS
AIROLAM,MISCELLANEOUS
SKIPPER,ENGINEERING
MATRIMONY,MISCELLANEOUS
BSE,MISCELLANEOUS
BSE,FINANCIAL SERVICES
BSE,NIFTY500
BSE,MIDSMALLCAP_400
BSE,SMALLCAP_50
BSE,SMALLCAP_100
JOCIL,CHEMICALS
KRISHANA,MISCELLANEOUS
BARTRONICS,MISCELLANEOUS
LIBAS,MISCELLANEOUS
BEARDSELL,MISCELLANEOUS
BANSAL,MISCELLANEOUS
APCOTEXIND,RUBBER
MAXINDIA,MISCELLANEOUS
MAXINDIA,HEALTHCARE SERVICES
MAXINDIA,NIFTY500
MAXINDIA,MIDSMALLCAP_400
CLEDUCATE,MISCELLANEOUS
POCHIRAJU,MISCELLANEOUS
CUPID,MISCELLANEOUS
HANUNG,MISCELLANEOUS
KAYA,MISCELLANEOUS
AKASH,MISCELLANEOUS
NKIND,EDIBLE OILS & SOLVENT EXTRACTION
TECHIN,MISCELLANEOUS
ABMINTLTD,MISCELLANEOUS
NAGAROIL,REFINERIES
HESTERBIO,PHARMACEUTICALS
WANBURY,PHARMACEUTICALS
BAFNAPHARM,PHARMACEUTICALS
ALEMBICLTD,PHARMACEUTICALS
ORTINLABSS,PHARMACEUTICALS
TTKHLTCARE,PHARMACEUTICALS
INDSWFTLTD,PHARMACEUTICALS
KILITCH,PHARMACEUTICALS
INDSWFTLAB,PHARMACEUTICALS
THEMISMED,PHARMACEUTICALS
ALPA,PHARMACEUTICALS
LYKALABS,PHARMACEUTICALS
ASTEC,PHARMACEUTICALS
ORCHIDPHAR,PHARMACEUTICALS
BROOKS,PHARMACEUTICALS
HIKAL,PHARMACEUTICALS
NECLIFE,PHARMACEUTICALS
STERLINBIO,PHARMACEUTICALS
SHARONBIO,PHARMACEUTICALS
JAGSNPHARM,PHARMACEUTICALS
SYNCOM,PHARMACEUTICALS
VIVIMEDLAB,PHARMACEUTICALS
BETA,PHARMACEUTICALS
GUFICBIO,PHARMACEUTICALS
CELESTIAL,PHARMACEUTICALS
VENUSREM,PHARMACEUTICALS
AARTIDRUGS,PHARMACEUTICALS
PANACEABIO,PHARMACEUTICALS
MOREPENLAB,PHARMACEUTICALS
ZOTA,PHARMACEUTICALS
LINCOLN,PHARMACEUTICALS
KREBSBIO,PHARMACEUTICALS
BALPHARMA,PHARMACEUTICALS
SMSPHARMA,PHARMACEUTICALS
LAURUSLABS,PHARMACEUTICALS
LAURUSLABS,PHARMA
LAURUSLABS,NIFTY500
LAURUSLABS,MIDSMALLCAP_400
LAURUSLABS,SMALLCAP_100
PDPL,PHARMACEUTICALS
NILAINFRA,CONSTRUCTION & CONTRACTING - HOUSING
BRIGADE,CONSTRUCTION & CONTRACTING - REAL ESTATE
BRIGADE,CONSTRUCTION
BRIGADE,NIFTY500
BRIGADE,MIDSMALLCAP_400
SAKUMA,TRADING
ASIANHOTNR,HOTELS
BLUECOAST,HOTELS
SHREYAS,SHIPPING
AHLEAST,HOTELS
EIHAHOTELS,HOTELS
ORIENTHOT,HOTELS
ROHLTD,HOTELS
ROHLTD,LONGTERM
UNIENTER,TRADING
SEAMECLTD,SHIPPING
CONTROLPR,TRADING
ITDC,HOTELS
ITDC,SERVICES
ITDC,NIFTY500
ITDC,MIDSMALLCAP_400
ITDC,SMALLCAP_100
BSELINFRA,CONSTRUCTION & CONTRACTING - HOUSING
LPDC,CONSTRUCTION & CONTRACTING - REAL ESTATE
NITESHEST,CONSTRUCTION & CONTRACTING - REAL ESTATE
PROZONINTU,CONSTRUCTION & CONTRACTING - REAL ESTATE
TCI,TRANSPORT & LOGISTICS
ESSARSHPNG,SHIPPING
IMPAL,TRADING
SPECIALITY,HOTELS
GLOBOFFS,SHIPPING
BHARATIDIL,SHIPPING
MERCATOR,SHIPPING
ADVANIHOTR,HOTELS
KOTHARIPET,TRADING
APOLSINHOT,HOTELS
VICEROY,HOTELS
KAMATHOTEL,HOTELS
TAJGVK,HOTELS
TGBHOTELS,HOTELS
AHLWEST,HOTELS
RNAVAL,SHIPPING
RNAVAL,INDUSTRIAL MANUFACTURING
RNAVAL,NIFTY500
RNAVAL,MIDSMALLCAP_400
RNAVAL,SMALLCAP_100
CCHHL,HOTELS
LCCINFOTEC,COMPUTERS - SOFTWARE MEDIUM & SMALL
HOTELEELA,HOTELS
SICAGEN,TRADING
JINDWORLD,TEXTILES - GENERAL
HCG,HOSPITALS & MEDICAL SERVICES
SQSBFSI,COMPUTERS - SOFTWARE
RJL,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
RJL,SPECIAL
RJL,LONGTERM
AXISCADES,COMPUTERS - SOFTWARE MEDIUM & SMALL
AIRAN,COMPUTERS - HARDWARE
GOLDTECH,COMPUTERS - SOFTWARE MEDIUM & SMALL
TRIGYN,COMPUTERS - SOFTWARE MEDIUM & SMALL
3IINFOTECH,COMPUTERS - SOFTWARE
XCHANGING,COMPUTERS - SOFTWARE MEDIUM & SMALL
EDUCOMP,COMPUTERS - SOFTWARE - TRAINING
CYBERTECH,COMPUTERS - SOFTWARE MEDIUM & SMALL
APTECHT,COMPUTERS - SOFTWARE - TRAINING
CEREBRAINT,COMPUTERS - HARDWARE
NIITLTD,COMPUTERS - SOFTWARE - TRAINING
63MOONS,COMPUTERS - SOFTWARE
MTEDUCARE,COMPUTERS - SOFTWARE - TRAINING
GENESYS,COMPUTERS - SOFTWARE MEDIUM & SMALL
MINDTECK,COMPUTERS - SOFTWARE
ADSL,COMPUTERS - SOFTWARE MEDIUM & SMALL
ALLSEC,COMPUTERS - SOFTWARE MEDIUM & SMALL
SASKEN,COMPUTERS - SOFTWARE
DSSL,COMPUTERS - SOFTWARE MEDIUM & SMALL
LYCOS,COMPUTERS - SOFTWARE MEDIUM & SMALL
INFOBEAN,COMPUTERS - SOFTWARE MEDIUM & SMALL
NUCLEUS,COMPUTERS - SOFTWARE MEDIUM & SMALL
GOLDENTOBC,CIGARETTES
CMICABLES,CABLES - TELEPHONE
KOTHARIPRO,CIGARETTES
ICSA,COMPUTERS - SOFTWARE
GEMINI,TELECOMMUNICATIONS - EQUIPMENT
NUTEK,TELECOMMUNICATIONS - SERVICE
VINDHYATEL,CABLES - TELEPHONE
IZMO,COMPUTERS - SOFTWARE MEDIUM & SMALL
EXCEL,COMPUTERS - SOFTWARE MEDIUM & SMALL
RSSOFTWARE,COMPUTERS - SOFTWARE MEDIUM & SMALL
SURANAT&P,CABLES - TELEPHONE
OLECTRA,TELECOMMUNICATIONS - SERVICE
OLECTRA,SPECIAL
KAVVERITEL,TELECOMMUNICATIONS - EQUIPMENT
MIC,TELECOMMUNICATIONS - EQUIPMENT
PARACABLES,CABLES - TELEPHONE
XLENERGY,TELECOMMUNICATIONS - EQUIPMENT
UMESLTD,COMPUTERS - SOFTWARE MEDIUM & SMALL
PALREDTEC,COMPUTERS - SOFTWARE MEDIUM & SMALL
NELCO,TELECOMMUNICATIONS - EQUIPMENT
TTML,TELECOMMUNICATIONS - SERVICE
BHAGYANGR,CABLES - TELEPHONE
GTL,TELECOMMUNICATIONS - EQUIPMENT
SEPOWER,POWER - GENERATION & DISTRIBUTION
RTNINFRA,POWER - GENERATION & DISTRIBUTION
DPSCLTD,POWER - GENERATION & DISTRIBUTION
GIPCL,POWER - GENERATION & DISTRIBUTION
MITCON,POWER - GENERATION & DISTRIBUTION
